9503.00.90,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (""scale"") models and similar recreational models, working or not; puzzles of all kinds.",Other
9504.50.00,"Video game consoles and machines, table or parlour games, including pintables, billiards, special tables for casino games and automatic bowling equipment, amusement machines operated by coins, bank notes, bank cards, tokens or by any other means of payment.","Video game consoles and machines, other than those of subheading 9504.30"
9504.90.00,"Video game consoles and machines, table or parlour games, including pintables, billiards, special tables for casino games and automatic bowling equipment, amusement machines operated by coins, bank notes, bank cards, tokens or by any other means of payment.",Other
9505.10.00,"Festive, carnival or other entertainment articles, including conjuring tricks and novelty jokes.",Articles for Christmas festivities
9505.90.00,"Festive, carnival or other entertainment articles, including conjuring tricks and novelty jokes.",Other
9506.11.00,"Articles and equipment for general physical exercise, gymnastics, athletics, other sports (including table-tennis) or outdoor games, not specified or included elsewhere in this Chapter; swimming pools and paddling pools.",Snow-skis and other snow-ski equipment: Skis
9506.12.00,"Articles and equipment for general physical exercise, gymnastics, athletics, other sports (including table-tennis) or outdoor games, not specified or included elsewhere in this Chapter; swimming pools and paddling pools.",Snow-skis and other snow-ski equipment: Ski-fastenings (ski-bindings)
9506.19.00,"Articles and equipment for general physical exercise, gymnastics, athletics, other sports (including table-tennis) or outdoor games, not specified or included elsewhere in this Chapter; swimming pools and paddling pools.",Snow-skis and other snow-ski equipment: Other
9506.21.00,"Articles and equipment for general physical exercise, gymnastics, athletics, other sports (including table-tennis) or outdoor games, not specified or included elsewhere in this Chapter; swimming pools and paddling pools.","Water-skis, surf-boards, sailboards and other water-sport equipment: Sailboards"
9506.29.00,"Articles and equipment for general physical exercise, gymnastics, athletics, other sports (including table-tennis) or outdoor games, not specified or included elsewhere in this Chapter; swimming pools and paddling pools.","Water-skis, surf-boards, sailboards and other water-sport equipment: Other"
9506.32.00,"Articles and equipment for general physical exercise, gymnastics, athletics, other sports (including table-tennis) or outdoor games, not specified or included elsewhere in this Chapter; swimming pools and paddling pools.",Golf clubs and other golf equipment: Balls
9506.39.00,"Articles and equipment for general physical exercise, gymnastics, athletics, other sports (including table-tennis) or outdoor games, not specified or included elsewhere in this Chapter; swimming pools and paddling pools.",Golf clubs and other golf equipment: Other
9506.40.00,"Articles and equipment for general physical exercise, gymnastics, athletics, other sports (including table-tennis) or outdoor games, not specified or included elsewhere in this Chapter; swimming pools and paddling pools.",Articles and equipment for table-tennis
9506.51.00,"Articles and equipment for general physical exercise, gymnastics, athletics, other sports (including table-tennis) or outdoor games, not specified or included elsewhere in this Chapter; swimming pools and paddling pools.","Tennis, badminton or similar rackets, whether or not strung: Lawn-tennis rackets, whether or not strung"
9506.59.10,"Articles and equipment for general physical exercise, gymnastics, athletics, other sports (including table-tennis) or outdoor games, not specified or included elsewhere in this Chapter; swimming pools and paddling pools.","Tennis, badminton or similar rackets, whether or not strung: Other: Squash, badminton or racketball rackets"
9506.59.90,"Articles and equipment for general physical exercise, gymnastics, athletics, other sports (including table-tennis) or outdoor games, not specified or included elsewhere in this Chapter; swimming pools and paddling pools.","Tennis, badminton or similar rackets, whether or not strung: Other: Other"
9506.61.00,"Articles and equipment for general physical exercise, gymnastics, athletics, other sports (including table-tennis) or outdoor games, not specified or included elsewhere in this Chapter; swimming pools and paddling pools.","Balls, other than golf balls and table-tennis balls: Lawn-tennis balls"
9506.62.00,"Articles and equipment for general physical exercise, gymnastics, athletics, other sports (including table-tennis) or outdoor games, not specified or included elsewhere in this Chapter; swimming pools and paddling pools.","Balls, other than golf balls and table-tennis balls: Inflatable"
9506.69.00,"Articles and equipment for general physical exercise, gymnastics, athletics, other sports (including table-tennis) or outdoor games, not specified or included elsewhere in this Chapter; swimming pools and paddling pools.","Balls, other than golf balls and table-tennis balls: Other"
9506.91.00,"Articles and equipment for general physical exercise, gymnastics, athletics, other sports (including table-tennis) or outdoor games, not specified or included elsewhere in this Chapter; swimming pools and paddling pools.","Other: Articles and equipment for general physical exercise, gymnastics or athletics"
9506.99.00,"Articles and equipment for general physical exercise, gymnastics, athletics, other sports (including table-tennis) or outdoor games, not specified or included elsewhere in this Chapter; swimming pools and paddling pools.",Other: Other
9507.10.90,"Fishing rods, fish-hooks and other line fishing tackle; fish landing nets, butterfly nets and similar nets; decoy ""birds"" (other than those of heading 92.08 or 97.05) and similar hunting or shooting requisites.",Fishing rods: Other
9507.30.00,"Fishing rods, fish-hooks and other line fishing tackle; fish landing nets, butterfly nets and similar nets; decoy ""birds"" (other than those of heading 92.08 or 97.05) and similar hunting or shooting requisites.",Fishing reels
9507.90.10,"Fishing rods, fish-hooks and other line fishing tackle; fish landing nets, butterfly nets and similar nets; decoy ""birds"" (other than those of heading 92.08 or 97.05) and similar hunting or shooting requisites.","Other: Sportsperson's fishing line, in retail packages"
9507.90.91,"Fishing rods, fish-hooks and other line fishing tackle; fish landing nets, butterfly nets and similar nets; decoy ""birds"" (other than those of heading 92.08 or 97.05) and similar hunting or shooting requisites.","Other: Other: Fish landing net bags for use in the manufacture of fish landing nets; Lures, jiggers, artificial bait, line floats and fishing lines (including marlines) of a circumference not exceeding 38 mm, to be employed in commercial fishing; Split rings and swivels for use in the manufacture of fishing lures"
9507.90.99,"Fishing rods, fish-hooks and other line fishing tackle; fish landing nets, butterfly nets and similar nets; decoy ""birds"" (other than those of heading 92.08 or 97.05) and similar hunting or shooting requisites.",Other: Other: Other
9508.21.00,"Travelling circuses and travelling menageries; amusement park rides and water park amusements; fairground amusements, including shooting galleries; travelling theatres.",Amusement park rides and water park amusements: Roller coasters
9508.22.00,"Travelling circuses and travelling menageries; amusement park rides and water park amusements; fairground amusements, including shooting galleries; travelling theatres.","Amusement park rides and water park amusements: Carousels, swings and roundabouts"
9508.23.00,"Travelling circuses and travelling menageries; amusement park rides and water park amusements; fairground amusements, including shooting galleries; travelling theatres.",Amusement park rides and water park amusements: Dodge'em cars
9508.24.00,"Travelling circuses and travelling menageries; amusement park rides and water park amusements; fairground amusements, including shooting galleries; travelling theatres.",Amusement park rides and water park amusements: Motion simulators and moving theatres
9508.25.00,"Travelling circuses and travelling menageries; amusement park rides and water park amusements; fairground amusements, including shooting galleries; travelling theatres.",Amusement park rides and water park amusements: Water rides
9508.26.00,"Travelling circuses and travelling menageries; amusement park rides and water park amusements; fairground amusements, including shooting galleries; travelling theatres.",Amusement park rides and water park amusements: Water park amusements
9508.29.00,"Travelling circuses and travelling menageries; amusement park rides and water park amusements; fairground amusements, including shooting galleries; travelling theatres.",Amusement park rides and water park amusements: Other
9508.30.00,"Travelling circuses and travelling menageries; amusement park rides and water park amusements; fairground amusements, including shooting galleries; travelling theatres.",Fairground amusements
9508.40.00,"Travelling circuses and travelling menageries; amusement park rides and water park amusements; fairground amusements, including shooting galleries; travelling theatres.",Travelling theatres
9603.10.10,"Brooms, brushes (including brushes constituting parts of machines, appliances or vehicles), hand-operated mechanical floor sweepers, not motorized, mops and feather dusters; prepared knots and tufts for broom or brush making; paint pads and rollers; squeegees (other than roller squeegees).","Brooms and brushes, consisting of twigs or other vegetable materials bound together, with or without handles: Brooms"
9603.10.20,"Brooms, brushes (including brushes constituting parts of machines, appliances or vehicles), hand-operated mechanical floor sweepers, not motorized, mops and feather dusters; prepared knots and tufts for broom or brush making; paint pads and rollers; squeegees (other than roller squeegees).","Brooms and brushes, consisting of twigs or other vegetable materials bound together, with or without handles: Brushes"
9603.29.00,"Brooms, brushes (including brushes constituting parts of machines, appliances or vehicles), hand-operated mechanical floor sweepers, not motorized, mops and feather dusters; prepared knots and tufts for broom or brush making; paint pads and rollers; squeegees (other than roller squeegees).","Tooth brushes, shaving brushes, hair brushes, nail brushes, eyelash brushes and other toilet brushes for use on the person, including such brushes constituting parts of appliances: Other"
9603.30.10,"Brooms, brushes (including brushes constituting parts of machines, appliances or vehicles), hand-operated mechanical floor sweepers, not motorized, mops and feather dusters; prepared knots and tufts for broom or brush making; paint pads and rollers; squeegees (other than roller squeegees).","Artists' brushes, writing brushes and similar brushes for the application of cosmetics: Artists' brushes"
9603.30.90,"Brooms, brushes (including brushes constituting parts of machines, appliances or vehicles), hand-operated mechanical floor sweepers, not motorized, mops and feather dusters; prepared knots and tufts for broom or brush making; paint pads and rollers; squeegees (other than roller squeegees).","Artists' brushes, writing brushes and similar brushes for the application of cosmetics: Other"
9603.40.10,"Brooms, brushes (including brushes constituting parts of machines, appliances or vehicles), hand-operated mechanical floor sweepers, not motorized, mops and feather dusters; prepared knots and tufts for broom or brush making; paint pads and rollers; squeegees (other than roller squeegees).","Paint, distemper, varnish or similar brushes (other than brushes of subheading 9603.30); paint pads and rollers: Rollers of textile materials"
9603.40.90,"Brooms, brushes (including brushes constituting parts of machines, appliances or vehicles), hand-operated mechanical floor sweepers, not motorized, mops and feather dusters; prepared knots and tufts for broom or brush making; paint pads and rollers; squeegees (other than roller squeegees).","Paint, distemper, varnish or similar brushes (other than brushes of subheading 9603.30); paint pads and rollers: Other"
9603.50.00,"Brooms, brushes (including brushes constituting parts of machines, appliances or vehicles), hand-operated mechanical floor sweepers, not motorized, mops and feather dusters; prepared knots and tufts for broom or brush making; paint pads and rollers; squeegees (other than roller squeegees).","Other brushes constituting parts of machines, appliances or vehicles"
9603.90.10,"Brooms, brushes (including brushes constituting parts of machines, appliances or vehicles), hand-operated mechanical floor sweepers, not motorized, mops and feather dusters; prepared knots and tufts for broom or brush making; paint pads and rollers; squeegees (other than roller squeegees).",Other: Brooms
9603.90.20,"Brooms, brushes (including brushes constituting parts of machines, appliances or vehicles), hand-operated mechanical floor sweepers, not motorized, mops and feather dusters; prepared knots and tufts for broom or brush making; paint pads and rollers; squeegees (other than roller squeegees).","Other: Hand-operated mechanical floor sweepers, not motorized"
9603.90.30,"Brooms, brushes (including brushes constituting parts of machines, appliances or vehicles), hand-operated mechanical floor sweepers, not motorized, mops and feather dusters; prepared knots and tufts for broom or brush making; paint pads and rollers; squeegees (other than roller squeegees).",Other: Mops of textile materials
9603.90.90,"Brooms, brushes (including brushes constituting parts of machines, appliances or vehicles), hand-operated mechanical floor sweepers, not motorized, mops and feather dusters; prepared knots and tufts for broom or brush making; paint pads and rollers; squeegees (other than roller squeegees).",Other: Other
9604.00.00,Hand sieves and hand riddles.,
9605.00.00,"Travel sets for personal toilet, sewing or shoe or clothes cleaning.",
9610.00.00,"Slates and boards, with writing or drawing surfaces, whether or not framed.",
9611.00.00,"Date, sealing or numbering stamps, and the like (including devices for printing or embossing labels), designed for operating in the hand; hand-operated composing sticks, and hand printing sets incorporating such composing sticks.",
9613.80.10,"Cigarette lighters and other lighters, whether or not mechanical or electrical, and parts thereof other than flints and wicks.",Other lighters: Table lighters
9613.80.90,"Cigarette lighters and other lighters, whether or not mechanical or electrical, and parts thereof other than flints and wicks.",Other lighters: Other
9614.00.11,"Smoking pipes (including pipe bowls) and cigar or cigarette holders, and parts thereof.","Pipes and pipe bowls: Meerschaum pipes, excluding those composed in part of briar wood; Roughly shaped blocks of wood or root, for pipes"
9614.00.19,"Smoking pipes (including pipe bowls) and cigar or cigarette holders, and parts thereof.",Pipes and pipe bowls: Other
9614.00.90,"Smoking pipes (including pipe bowls) and cigar or cigarette holders, and parts thereof.",Other
9615.11.00,"Combs, hair-slides and the like; hairpins, curling pins, curling grips, hair-curlers and the like, other than those of heading 85.16, and parts thereof.","Combs, hair-slides and the like: Of hard rubber or plastics"
9615.19.00,"Combs, hair-slides and the like; hairpins, curling pins, curling grips, hair-curlers and the like, other than those of heading 85.16, and parts thereof.","Combs, hair-slides and the like: Other"
9615.90.00,"Combs, hair-slides and the like; hairpins, curling pins, curling grips, hair-curlers and the like, other than those of heading 85.16, and parts thereof.",Other
9616.10.00,"Scent sprays and similar toilet sprays, and mounts and heads therefor; powder-puffs and pads for the application of cosmetics or toilet preparations.","Scent sprays and similar toilet sprays, and mounts and heads therefor"
9616.20.00,"Scent sprays and similar toilet sprays, and mounts and heads therefor; powder-puffs and pads for the application of cosmetics or toilet preparations.",Powder-puffs and pads for the application of cosmetics or toilet preparations
9620.00.21,"Monopods, bipods, tripods and similar articles.",For photographic cameras: Tripods
9620.00.29,"Monopods, bipods, tripods and similar articles.",For photographic cameras: Other
9620.00.30,"Monopods, bipods, tripods and similar articles.",For monoculars; For other astronomical instruments
9620.00.40,"Monopods, bipods, tripods and similar articles.","For other machines, appliances, instruments or apparatus of Chapter 90"
9620.00.91,"Monopods, bipods, tripods and similar articles.",Other: Of graphite or other carbon
9620.00.92,"Monopods, bipods, tripods and similar articles.",Other: Of wood
9620.00.93,"Monopods, bipods, tripods and similar articles.",Other: Of aluminum
9620.00.99,"Monopods, bipods, tripods and similar articles.",Other: Other
